Sort order;Name (will be cut down);Full Card Name in CSV (must be exactly the same);Type: Effect;Type: Artifact;Type: Interrupt;Type: Instant;Type: Sorcery;Type: Enchantment;Type: Creature;Type: Land;Family;Color Unused;Color ArtMana;Color White;Color Red;Color Green;Color Blue;Color Black;Color Colorless;Required Colorless Mana (total);Required COLOR Mana (total);cc[2];Power;Toughness;Extra Flags (Unused);Extra Flags (Unused);Extra Flags (Unused);Extra Flags (Unused);Extra Flags (Unused);Extra Flags (Unused);Modifies Produced Mana;Modifies Casting Cost;Unused;Code Address;Ability: Unknown;Ability: Double Strike;Ability: Infect;Ability: Temp Color Changed (not used in this struct);Ability: Temp Ability Added (not used in this struct);Ability: Temp Power Changed (not used in this struct);Ability: Temp Toughness Changed (not used in this struct);Ability: Temp Transformed (not used in this struct);Ability: Defender;Ability: Prot from Lands;Ability: Banding when Attacking;Ability: Prot from Sorceries;Ability: Changeling;Ability: Prot from Instants;Ability: Shroud;Ability: Prot from Artifacts;Ability: Prot from White;Ability: Prot from Red;Ability: Prot from Green;Ability: Prot from Blue;Ability: Prot from Black;Ability: Reach;Ability: Regeneration;Ability: First Strike;Ability: Trample;Ability: Banding;Ability: Flying;Ability: Plainswalk;Ability: Mountainswalk;Ability: Forestwalk;Ability: Islandwalk;Ability: Swampwalk;Flags: Ability Cost;Flags: Play Cost;Flags: Unknown (unused);Flags: Special Code When Controlled;Flags: Fellwar Stone;Flags: Declare Attack;Flags: Before Combat;Flags: Force Attack;Flags: Paid Block;Flags: Paid Attack;Flags: Lich;Flags: Select Block;Flags: Select Attack;Flags: Martyr;Flags: Act Use X;Flags: Paid Mana Source;Flags: Became Creature;Flags: Activated Counterspell;Flags: Interrupt;Flags: Mana Source;Flags: Unknown (Shandalar);Flags: Unknown (Shandalar);Flags: Unknown (Shandalar);Flags: Unknown (Shandalar);Flags: Unknown (Shandalar);Flags: Unknown (Some AI DrawCard stuff);Flags: Counters;Flags: Inflatable Toughness;Flags: Inflatable Power;Flags: Protect;Flags: Activate Interrupt;Flags: Activate;Rarity (copied);Activate after Combat;Activate after Blockers;Activate before Blockers;Activate before Combat;Play after Combat;Play after Blockers;Play before Blockers;Play before Combat;Expansion (copied);Creature Rating Mod
10000;** Handicap: 5 Cards;** Handicap: 5 Cards;1;0;0;0;0;0;0;0;-1;0;0;0;0;1;1;0;0;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x20028A7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
10000;** Handicap: 6 Cards;** Handicap: 6 Cards;1;0;0;0;0;0;0;0;-1;0;0;0;0;1;1;0;0;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x20028AC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
10000;** Handicap: 7 Cards;** Handicap: 7 Cards;1;0;0;0;0;0;0;0;-1;0;0;0;0;1;1;0;0;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x20028B1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
10000;** Handicap: 8 Cards;** Handicap: 8 Cards;1;0;0;0;0;0;0;0;-1;0;0;0;0;1;1;0;0;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x20028B6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
10000;*** Academy at Tolaria West;*** Academy at Tolaria West;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a7dc;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Agyrem;*** Agyrem;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a7e1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Bant;*** Bant;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a7e6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Cliffside Market;*** Cliffside Market;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a7eb;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Eloren Wilds;*** Eloren Wilds;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a7f0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Feeding Grounds;*** Feeding Grounds;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a7f5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Fields of Summer;*** Fields of Summer;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a7fa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Goldmeadow;*** Goldmeadow;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a7ff;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Grixis;*** Grixis;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Immersturm;*** Immersturm;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Isle of Vesuva;*** Isle of Vesuva;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a80e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Izzet Steam Maze;*** Izzet Steam Maze;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Krosa;*** Krosa;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Lethe Lake;*** Lethe Lake;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a81d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Llanowar;*** Llanowar;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
10000;*** Minamo;*** Minamo;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Naar Isle;*** Naar Isle;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Naya;*** Naya;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a82c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Otaria;*** Otaria;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Panopticon;*** Panopticon;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Pools of Becoming;*** Pools of Becoming;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Raven's Run;*** Raven's Run;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a83b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Sanctum of Serra;*** Sanctum of Serra;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Sea of Sand;*** Sea of Sand;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Shiv;*** Shiv;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a84a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
10000;*** Skybreen;*** Skybreen;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a84f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Sokenzan;*** Sokenzan;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Stronghold Furnace;*** Stronghold Furnace;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** The Æther Flues;*** The Æther Flues;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** The Eon Fog;*** The Eon Fog;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** The Fourth Sphere;*** The Fourth Sphere;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a86d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** The Great Forest;*** The Great Forest;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** The Hippodrome;*** The Hippodrome;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** The Maelstrom;*** The Maelstrom;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a87c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Turri Island;*** Turri Island;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Undercity Reaches;*** Undercity Reaches;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Velis Vel;*** Velis Vel;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a88b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Aretopolis;*** Aretopolis;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a89f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Bloodhill Bastion;*** Bloodhill Bastion;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a8a4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Edge of Malacol;*** Edge of Malacol;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a8a9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Furnace Layer;*** Furnace Layer;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a8ae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Gavony;*** Gavony;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a8b3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Grand Ossuary;*** Grand Ossuary;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a8b8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Grove of the Dreampods;*** Grove of the Dreampods;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a8bd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Hedron Fields of Agadeem;*** Hedron Fields of Agadeem;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a8c2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Jund;*** Jund;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a8c7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Kessig;*** Kessig;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a8cc;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Kharasha Foothills;*** Kharasha Foothills;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a8d1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
10000;*** Kilnspire District;*** Kilnspire District;1;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;1;99;0;3;0;0;0;0;0;0;0;0;0;0;0;0x200a8d6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
